job_id,job_title,company_type,industry,country,city,remote_type,experience_level,min_experience_years,salary_min_usd,salary_max_usd,posted_year,company_size,salary_mid,salary_range,role_category,period_type,market_total_ai_jobs,market_avg_salary_usd,market_remote_percentage,market_top_skill
C48XBF91FL4U,Machine Learning Engineer,Startup,Healthcare,USA,Seattle,Onsite,Entry,0,52897,81371,2022,Medium,67134.0,28474.0,Engineering,Historical,55204,157026,39,GCP
A1BCBZJECI3P,Machine Learning Engineer,Startup,Education,Germany,Hamburg,Hybrid,Senior,5,144756,175295,2021,Small,160025.5,30539.0,Engineering,Historical,17048,108568,78,Azure
X2KUPCYFL3AV,Data Analyst,Research Lab,Retail,UK,Birmingham,Hybrid,Mid,2,102186,118220,2022,Large,110203.0,16034.0,Analytics,Historical,39831,85227,84,PyTorch
8QI701XR688V,Applied Scientist,Research Lab,Education,USA,Remote,Remote,Mid,2,95953,125563,2020,Medium,110758.0,29610.0,Analytics,Historical,78050,109581,81,Python
SZZ3T86H22T9,Data Analyst,Startup,Tech,Australia,Sydney,Onsite,Entry,0,59961,75859,2026,Small,67910.0,15898.0,Analytics,Projected,57347,108156,71,GCP
Y0XKEGOO4HZD,Applied Scientist,MNC,Finance,Germany,Frankfurt,Onsite,Senior,5,149862,156929,2025,Large,153395.5,7067.0,Analytics,Projected,61307,76942,79,Azure
K04CKCJVP5U6,Machine Learning Engineer,Startup,Finance,India,Hyderabad,Hybrid,Senior,5,146877,156004,2026,Medium,151440.5,9127.0,Engineering,Projected,78139,97930,65,AWS
4Q1UK5V4SN7L,Data Analyst,MNC,Education,USA,New York,Onsite,Entry,0,57326,87267,2023,Medium,72296.5,29941.0,Analytics,Historical,42906,139108,25,GCP
CPDF3SRNAEST,AI Researcher,Startup,Retail,Canada,Remote,Remote,Mid,2,99377,117718,2020,Medium,108547.5,18341.0,Analytics,Historical,27240,150343,74,R
S6A6I9F8RY8N,MLOps Engineer,Startup,Retail,Australia,Brisbane,Hybrid,Mid,2,99741,114206,2022,Medium,106973.5,14465.0,Engineering,Historical,19255,160260,26,R
IR5W28QFV81T,Machine Learning Engineer,Startup,Retail,USA,Boston,Hybrid,Entry,0,59550,80192,2024,Small,69871.0,20642.0,Engineering,Historical,18847,103070,63,AWS
DGHEYRL28EHM,Applied Scientist,MNC,Finance,USA,Boston,Hybrid,Senior,5,151180,175336,2021,Large,163258.0,24156.0,Analytics,Historical,5322,116022,30,Python
BDU0QVPZBKVL,Machine Learning Engineer,Startup,Finance,Germany,Remote,Remote,Mid,2,103547,118669,2023,Small,111108.0,15122.0,Engineering,Historical,14857,130421,37,AWS
68XOOU9NSS9H,Data Analyst,Research Lab,Education,Germany,Remote,Remote,Entry,0,62981,85466,2024,Medium,74223.5,22485.0,Analytics,Historical,48433,131697,40,Computer Vision
6RTV2CGNXRHW,Data Scientist,MNC,Finance,USA,Remote,Remote,Mid,2,91053,129894,2025,Large,110473.5,38841.0,Analytics,Projected,28264,157838,78,Computer Vision
SX6YNVAVT6LK,Machine Learning Engineer,Startup,Retail,Australia,Brisbane,Onsite,Senior,5,150402,156652,2023,Large,153527.0,6250.0,Engineering,Historical,18251,134856,62,Scikit-learn
592PMCZ1IOSZ,Data Analyst,MNC,Finance,Australia,Brisbane,Hybrid,Entry,0,55681,76536,2024,Small,66108.5,20855.0,Analytics,Historical,23885,143568,71,SQL
028FB8MN4Z37,MLOps Engineer,MNC,Education,Germany,Berlin,Hybrid,Senior,5,142054,157718,2021,Medium,149886.0,15664.0,Engineering,Historical,17048,108568,78,Azure
DK5BECGO877N,AI Researcher,Startup,Finance,Germany,Munich,Hybrid,Senior,5,150243,163157,2022,Small,156700.0,12914.0,Analytics,Historical,31930,124738,63,GCP
MLXYW350NIMK,Machine Learning Engineer,Research Lab,Education,India,Remote,Remote,Mid,2,103354,122935,2024,Large,113144.5,19581.0,Engineering,Historical,23453,107965,26,NLP
H3ZXV0XKKO1G,Data Scientist,Startup,Education,India,Remote,Remote,Mid,2,93206,116552,2023,Medium,104879.0,23346.0,Analytics,Historical,23361,132495,31,PyTorch
P2WBOP12IWHE,Applied Scientist,Startup,Healthcare,Australia,Sydney,Onsite,Senior,5,147142,167409,2025,Medium,157275.5,20267.0,Analytics,Projected,61354,144132,79,GCP
2DT06GOYD0DM,AI Researcher,Startup,Tech,India,Remote,Remote,Senior,5,140339,167110,2025,Medium,153724.5,26771.0,Analytics,Projected,24784,129592,26,PyTorch
ZJ5UH12R31JC,AI Researcher,Startup,Retail,UK,London,Onsite,Entry,0,61561,67620,2023,Medium,64590.5,6059.0,Analytics,Historical,37780,159436,69,Python
2ZZTKCS0UZFR,Applied Scientist,Startup,Finance,USA,Austin,Onsite,Mid,2,99546,121451,2025,Medium,110498.5,21905.0,Analytics,Projected,28264,157838,78,Computer Vision
QD1APHM2WYJF,MLOps Engineer,MNC,Education,Canada,Toronto,Onsite,Senior,5,141224,167850,2025,Medium,154537.0,26626.0,Engineering,Projected,8294,99435,45,SQL
DA3L3SHS0H3D,AI Researcher,Startup,Finance,UK,Manchester,Onsite,Senior,5,141347,158055,2022,Small,149701.0,16708.0,Analytics,Historical,39831,85227,84,PyTorch
4QG3LWWHMYAM,AI Researcher,MNC,Tech,USA,Seattle,Onsite,Mid,2,90530,110608,2026,Small,100569.0,20078.0,Analytics,Projected,49563,88686,29,Scikit-learn
EMZ7X0PEB49K,MLOps Engineer,MNC,Tech,USA,Remote,Remote,Mid,2,102783,109951,2023,Large,106367.0,7168.0,Engineering,Historical,42906,139108,25,GCP
7J5H0OSDII13,MLOps Engineer,MNC,Finance,Germany,Munich,Hybrid,Entry,0,63132,74748,2025,Large,68940.0,11616.0,Engineering,Projected,61307,76942,79,Azure
B4RVLQN58UID,Applied Scientist,MNC,Healthcare,Australia,Remote,Remote,Mid,2,90742,106355,2025,Large,98548.5,15613.0,Analytics,Projected,61354,144132,79,GCP
2RLK4032O0TF,AI Researcher,Startup,Education,Australia,Remote,Remote,Mid,2,91108,123670,2020,Medium,107389.0,32562.0,Analytics,Historical,70178,160724,49,Azure
YPI1MJNCP9YW,AI Researcher,Startup,Tech,Canada,Toronto,Hybrid,Senior,5,149566,159610,2023,Small,154588.0,10044.0,Analytics,Historical,70396,108982,66,Scikit-learn
1IT1PK51K85A,Data Scientist,Research Lab,Tech,UK,London,Onsite,Entry,0,63947,79228,2023,Large,71587.5,15281.0,Analytics,Historical,37780,159436,69,Python
QCY0KR8CWUUZ,Machine Learning Engineer,Research Lab,Retail,Germany,Munich,Onsite,Entry,0,56419,89910,2020,Small,73164.5,33491.0,Engineering,Historical,30183,135985,69,Scikit-learn
QWI83CR4T8P6,Applied Scientist,Startup,Education,Canada,Montreal,Onsite,Senior,5,152037,156247,2025,Medium,154142.0,4210.0,Analytics,Projected,8294,99435,45,SQL
KOX574IPTJVS,MLOps Engineer,MNC,Finance,Germany,Remote,Remote,Entry,0,57960,72181,2021,Medium,65070.5,14221.0,Engineering,Historical,17048,108568,78,Azure
ZUM65OLFORTE,AI Researcher,MNC,Education,Australia,Brisbane,Onsite,Entry,0,54647,88059,2022,Medium,71353.0,33412.0,Analytics,Historical,19255,160260,26,R
90D9G0J7EZ41,AI Researcher,MNC,Retail,India,Delhi,Onsite,Mid,2,93498,114629,2022,Small,104063.5,21131.0,Analytics,Historical,32285,155432,67,NLP
XMTLXP8GA3XL,MLOps Engineer,Startup,Education,Australia,Sydney,Hybrid,Senior,5,143217,163251,2024,Small,153234.0,20034.0,Engineering,Historical,23885,143568,71,SQL
F26INTLBDMCW,AI Researcher,MNC,Finance,USA,Remote,Remote,Senior,5,154962,168274,2025,Medium,161618.0,13312.0,Analytics,Projected,28264,157838,78,Computer Vision
YPSTUOJVG45X,MLOps Engineer,Startup,Finance,Canada,Toronto,Hybrid,Mid,2,104962,113343,2022,Large,109152.5,8381.0,Engineering,Historical,29777,113169,73,SQL
GV6MRD1996OO,Data Scientist,Research Lab,Tech,Australia,Remote,Remote,Senior,5,150792,179746,2026,Large,165269.0,28954.0,Analytics,Projected,57347,108156,71,GCP
MST66UNR0MD7,Data Scientist,Startup,Retail,USA,Boston,Hybrid,Entry,0,56659,89683,2024,Small,73171.0,33024.0,Analytics,Historical,18847,103070,63,AWS
G7VOVEB92Z6B,Applied Scientist,Startup,Tech,Canada,Vancouver,Hybrid,Mid,2,98485,114384,2021,Large,106434.5,15899.0,Analytics,Historical,42282,78606,75,PyTorch
AFLQDAQF19YM,Data Analyst,MNC,Tech,Germany,Berlin,Hybrid,Entry,0,58844,86618,2025,Small,72731.0,27774.0,Analytics,Projected,61307,76942,79,Azure
SBU6J1O52KA9,MLOps Engineer,MNC,Retail,Canada,Remote,Remote,Entry,0,59055,77515,2026,Large,68285.0,18460.0,Engineering,Projected,4000,164795,54,PyTorch
6ICETE9KZ7SU,MLOps Engineer,Research Lab,Healthcare,Germany,Frankfurt,Onsite,Senior,5,149184,176803,2022,Medium,162993.5,27619.0,Engineering,Historical,31930,124738,63,GCP
92ISWDMXG272,Machine Learning Engineer,Startup,Tech,Canada,Remote,Remote,Senior,5,151367,168526,2021,Small,159946.5,17159.0,Engineering,Historical,42282,78606,75,PyTorch
YZEZGIX4C1X1,AI Researcher,Startup,Education,Australia,Melbourne,Onsite,Senior,5,153013,163568,2026,Medium,158290.5,10555.0,Analytics,Projected,57347,108156,71,GCP
I5X71HW3PWGX,Data Scientist,Startup,Finance,USA,Seattle,Onsite,Senior,5,149345,166983,2020,Medium,158164.0,17638.0,Analytics,Historical,78050,109581,81,Python
LYL4QCM681L0,Applied Scientist,MNC,Healthcare,USA,New York,Hybrid,Mid,2,98150,113327,2024,Medium,105738.5,15177.0,Analytics,Historical,18847,103070,63,AWS
XVX3LLC1ME9N,Data Scientist,MNC,Tech,Australia,Sydney,Hybrid,Entry,0,57194,87867,2020,Small,72530.5,30673.0,Analytics,Historical,70178,160724,49,Azure
EMXDI27TLSWG,Machine Learning Engineer,MNC,Healthcare,USA,San Francisco,Onsite,Senior,5,151041,169020,2026,Medium,160030.5,17979.0,Engineering,Projected,49563,88686,29,Scikit-learn
47GXIO5JYSJZ,Data Scientist,MNC,Healthcare,UK,Manchester,Onsite,Senior,5,144843,164828,2024,Medium,154835.5,19985.0,Analytics,Historical,62826,133255,29,PyTorch
LQ9OMAN9ZKIJ,Machine Learning Engineer,Startup,Tech,Australia,Sydney,Onsite,Entry,0,63538,75003,2024,Small,69270.5,11465.0,Engineering,Historical,23885,143568,71,SQL
NVBYRHHQEIIH,Machine Learning Engineer,Startup,Education,Australia,Brisbane,Onsite,Entry,0,54597,73217,2021,Small,63907.0,18620.0,Engineering,Historical,50035,81059,30,Python
G472PRZZ0HJQ,Data Scientist,Research Lab,Tech,Australia,Remote,Remote,Mid,2,98714,105164,2023,Medium,101939.0,6450.0,Analytics,Historical,18251,134856,62,Scikit-learn
WKW6NWZIV3AZ,MLOps Engineer,Research Lab,Tech,Canada,Montreal,Onsite,Senior,5,143636,165661,2021,Small,154648.5,22025.0,Engineering,Historical,42282,78606,75,PyTorch
KZI1IQ66GLL7,MLOps Engineer,MNC,Retail,Germany,Munich,Onsite,Entry,0,58145,68299,2020,Medium,63222.0,10154.0,Engineering,Historical,30183,135985,69,Scikit-learn
YQXHA710FUJQ,AI Researcher,MNC,Tech,UK,Manchester,Hybrid,Mid,2,96824,105084,2025,Large,100954.0,8260.0,Analytics,Projected,15927,140333,83,AWS
VOFC2Y0M1IE9,Data Analyst,Research Lab,Retail,Canada,Remote,Remote,Mid,2,101184,122695,2023,Small,111939.5,21511.0,Analytics,Historical,70396,108982,66,Scikit-learn
YQH5BEHLSH3W,Machine Learning Engineer,Research Lab,Education,USA,San Francisco,Onsite,Senior,5,154681,161868,2024,Medium,158274.5,7187.0,Engineering,Historical,18847,103070,63,AWS
Z3AC85GWRL2J,Data Analyst,Research Lab,Healthcare,UK,Remote,Remote,Senior,5,149252,166716,2023,Large,157984.0,17464.0,Analytics,Historical,37780,159436,69,Python
CR7RJXL9DRSK,MLOps Engineer,Startup,Healthcare,Canada,Toronto,Hybrid,Entry,0,61156,67249,2021,Medium,64202.5,6093.0,Engineering,Historical,42282,78606,75,PyTorch
ZPH6P2J761EE,MLOps Engineer,Startup,Healthcare,Canada,Montreal,Hybrid,Entry,0,60956,87500,2021,Medium,74228.0,26544.0,Engineering,Historical,42282,78606,75,PyTorch
YN2J0QXV0CJQ,AI Researcher,Startup,Education,USA,Remote,Remote,Senior,5,143603,165857,2024,Small,154730.0,22254.0,Analytics,Historical,18847,103070,63,AWS
H0RYRT9ZY6XB,Applied Scientist,Startup,Healthcare,UK,Remote,Remote,Senior,5,147085,167956,2026,Small,157520.5,20871.0,Analytics,Projected,69344,77388,55,R
7SWP2GN5857E,Applied Scientist,MNC,Retail,Canada,Remote,Remote,Entry,0,57344,78687,2022,Small,68015.5,21343.0,Analytics,Historical,29777,113169,73,SQL
3D8SA4UFFLJC,Machine Learning Engineer,MNC,Education,Australia,Melbourne,Onsite,Mid,2,102037,110360,2020,Small,106198.5,8323.0,Engineering,Historical,70178,160724,49,Azure
644XCPY1B056,Applied Scientist,Startup,Finance,UK,Birmingham,Onsite,Entry,0,56483,86522,2020,Small,71502.5,30039.0,Analytics,Historical,76091,88490,70,NLP
14XP80BNWQ1Z,AI Researcher,Startup,Finance,Australia,Remote,Remote,Mid,2,90840,111303,2023,Medium,101071.5,20463.0,Analytics,Historical,18251,134856,62,Scikit-learn
ZSNHHE9NX267,Applied Scientist,MNC,Tech,UK,London,Onsite,Senior,5,150099,168690,2023,Small,159394.5,18591.0,Analytics,Historical,37780,159436,69,Python
ZR951NC6H4M7,Data Scientist,Research Lab,Finance,India,Pune,Hybrid,Mid,2,95987,121051,2024,Medium,108519.0,25064.0,Analytics,Historical,23453,107965,26,NLP
QYDSPYAWDYAH,Data Analyst,Startup,Healthcare,Australia,Brisbane,Hybrid,Mid,2,91148,105557,2021,Small,98352.5,14409.0,Analytics,Historical,50035,81059,30,Python
U5FKEQ9XCZKF,MLOps Engineer,Research Lab,Retail,UK,Manchester,Onsite,Senior,5,149296,157198,2026,Large,153247.0,7902.0,Engineering,Projected,69344,77388,55,R
YW5TCRCJ02ZC,MLOps Engineer,Research Lab,Finance,India,Remote,Remote,Senior,5,152872,162330,2021,Medium,157601.0,9458.0,Engineering,Historical,63718,160170,37,TensorFlow
EJJ82HUX3692,Applied Scientist,Startup,Finance,India,Remote,Remote,Entry,0,56600,68490,2023,Large,62545.0,11890.0,Analytics,Historical,23361,132495,31,PyTorch
2MYP2VFL3PP6,AI Researcher,Research Lab,Retail,Canada,Montreal,Onsite,Entry,0,56089,67101,2026,Large,61595.0,11012.0,Analytics,Projected,4000,164795,54,PyTorch
Z1YQNZLXF4TH,Applied Scientist,Research Lab,Finance,India,Delhi,Hybrid,Senior,5,142815,156545,2025,Large,149680.0,13730.0,Analytics,Projected,24784,129592,26,PyTorch
3KX3Z4JYBHY3,Data Analyst,MNC,Tech,Canada,Montreal,Onsite,Mid,2,92443,117582,2024,Medium,105012.5,25139.0,Analytics,Historical,72874,114911,71,R
7LPUGY4VCRIT,MLOps Engineer,MNC,Retail,India,Remote,Remote,Senior,5,148793,164644,2024,Medium,156718.5,15851.0,Engineering,Historical,23453,107965,26,NLP
S5FCB77T9IYI,MLOps Engineer,Research Lab,Education,UK,Birmingham,Hybrid,Entry,0,55747,89091,2022,Large,72419.0,33344.0,Engineering,Historical,39831,85227,84,PyTorch
C8WMUOT6KPQB,Data Analyst,MNC,Education,USA,Remote,Remote,Mid,2,104976,116830,2025,Small,110903.0,11854.0,Analytics,Projected,28264,157838,78,Computer Vision
4RLDHCJOUOCK,AI Researcher,MNC,Tech,Australia,Sydney,Hybrid,Entry,0,50413,74279,2022,Large,62346.0,23866.0,Analytics,Historical,19255,160260,26,R
71VSK4LIJC28,Data Scientist,MNC,Healthcare,USA,Remote,Remote,Mid,2,95335,108102,2023,Small,101718.5,12767.0,Analytics,Historical,42906,139108,25,GCP
T8WQR5OXMPHD,Data Analyst,Research Lab,Finance,Australia,Melbourne,Onsite,Entry,0,61721,86397,2022,Small,74059.0,24676.0,Analytics,Historical,19255,160260,26,R
P7JLY8HSDNJP,MLOps Engineer,Startup,Education,Canada,Montreal,Hybrid,Mid,2,95986,112685,2021,Large,104335.5,16699.0,Engineering,Historical,42282,78606,75,PyTorch
W3BCINZPD5G2,Data Scientist,MNC,Retail,Canada,Vancouver,Hybrid,Senior,5,149196,161203,2025,Medium,155199.5,12007.0,Analytics,Projected,8294,99435,45,SQL
CZM2L1X3ZRKR,MLOps Engineer,Research Lab,Tech,India,Chennai,Onsite,Entry,0,63339,83517,2020,Medium,73428.0,20178.0,Engineering,Historical,61572,141737,63,Python
CQ3AR0ITM6QM,MLOps Engineer,Startup,Healthcare,Australia,Remote,Remote,Mid,2,90348,128644,2025,Large,109496.0,38296.0,Engineering,Projected,61354,144132,79,GCP
D1D560RKN3U1,Machine Learning Engineer,Research Lab,Finance,Canada,Montreal,Hybrid,Entry,0,50529,80175,2024,Medium,65352.0,29646.0,Engineering,Historical,72874,114911,71,R
XR5VLXZU3KQY,Applied Scientist,Research Lab,Education,Canada,Vancouver,Hybrid,Senior,5,151686,167167,2022,Small,159426.5,15481.0,Analytics,Historical,29777,113169,73,SQL
LY6062PR96LZ,MLOps Engineer,Research Lab,Finance,Canada,Montreal,Onsite,Mid,2,96631,110022,2023,Large,103326.5,13391.0,Engineering,Historical,70396,108982,66,Scikit-learn
G90ODUDH5LT3,Data Scientist,Research Lab,Tech,Australia,Remote,Remote,Entry,0,59044,66584,2020,Large,62814.0,7540.0,Analytics,Historical,70178,160724,49,Azure
17Z14UTYKOYH,Data Analyst,Research Lab,Retail,UK,Birmingham,Hybrid,Entry,0,59354,84963,2026,Medium,72158.5,25609.0,Analytics,Projected,69344,77388,55,R
EZKVGJGO21OJ,Applied Scientist,Research Lab,Healthcare,Germany,Munich,Hybrid,Entry,0,55636,68347,2025,Medium,61991.5,12711.0,Analytics,Projected,61307,76942,79,Azure
7F9UJ46CNRV6,Data Scientist,Startup,Finance,UK,Birmingham,Onsite,Entry,0,64231,83275,2023,Large,73753.0,19044.0,Analytics,Historical,37780,159436,69,Python
FGJ5X3YGHISB,MLOps Engineer,MNC,Education,Canada,Remote,Remote,Entry,0,60477,86605,2024,Medium,73541.0,26128.0,Engineering,Historical,72874,114911,71,R
DGN5MRB34H0W,Machine Learning Engineer,Research Lab,Healthcare,Australia,Melbourne,Onsite,Senior,5,141568,171313,2024,Large,156440.5,29745.0,Engineering,Historical,23885,143568,71,SQL
N49MCP1PIRXW,Data Analyst,MNC,Education,Australia,Brisbane,Hybrid,Senior,5,141154,164909,2023,Small,153031.5,23755.0,Analytics,Historical,18251,134856,62,Scikit-learn
PTY688I11O76,Data Scientist,Startup,Finance,Canada,Montreal,Hybrid,Mid,2,95136,114830,2021,Small,104983.0,19694.0,Analytics,Historical,42282,78606,75,PyTorch
GJIA9WM216Z8,Data Analyst,Research Lab,Finance,Australia,Sydney,Onsite,Senior,5,148082,171858,2020,Small,159970.0,23776.0,Analytics,Historical,70178,160724,49,Azure
OXD6923Y5BR3,AI Researcher,Startup,Retail,Australia,Sydney,Hybrid,Mid,2,96356,121852,2024,Large,109104.0,25496.0,Analytics,Historical,23885,143568,71,SQL
IL4LRN2D5C2V,MLOps Engineer,Startup,Retail,Germany,Remote,Remote,Entry,0,50011,79303,2026,Large,64657.0,29292.0,Engineering,Projected,21320,150323,68,PyTorch
SPLIKY4J3AY9,Data Analyst,Research Lab,Education,Germany,Frankfurt,Hybrid,Senior,5,144307,163528,2020,Large,153917.5,19221.0,Analytics,Historical,30183,135985,69,Scikit-learn
HKL0HO8N0K6H,AI Researcher,Startup,Finance,India,Remote,Remote,Entry,0,55441,89500,2025,Medium,72470.5,34059.0,Analytics,Projected,24784,129592,26,PyTorch
13PRMZYM9CR3,Data Analyst,MNC,Finance,UK,Remote,Remote,Entry,0,58308,70162,2021,Large,64235.0,11854.0,Analytics,Historical,67009,138221,40,TensorFlow
DPAYN0L0EHQL,Machine Learning Engineer,MNC,Retail,UK,Remote,Remote,Mid,2,93795,128461,2021,Large,111128.0,34666.0,Engineering,Historical,67009,138221,40,TensorFlow
6EYNCL5XJLY5,AI Researcher,MNC,Tech,Australia,Melbourne,Hybrid,Senior,5,140088,162953,2022,Medium,151520.5,22865.0,Analytics,Historical,19255,160260,26,R
RCYN24W5HLGJ,AI Researcher,Research Lab,Healthcare,Germany,Remote,Remote,Senior,5,141192,173173,2021,Small,157182.5,31981.0,Analytics,Historical,17048,108568,78,Azure
3G2WXNN3NEDK,Data Scientist,MNC,Tech,USA,Remote,Remote,Senior,5,150930,179631,2023,Large,165280.5,28701.0,Analytics,Historical,42906,139108,25,GCP
0UM45QI5WRZV,Data Analyst,Startup,Finance,UK,Remote,Remote,Senior,5,150153,179189,2026,Medium,164671.0,29036.0,Analytics,Projected,69344,77388,55,R
I1UJVS0A1X84,Applied Scientist,MNC,Education,India,Remote,Remote,Senior,5,154257,178656,2022,Medium,166456.5,24399.0,Analytics,Historical,32285,155432,67,NLP
7ILGL7GSSZRA,Data Analyst,Startup,Education,India,Hyderabad,Hybrid,Senior,5,143199,163404,2023,Medium,153301.5,20205.0,Analytics,Historical,23361,132495,31,PyTorch
KX7Z85ZR276A,MLOps Engineer,Startup,Finance,UK,Manchester,Hybrid,Senior,5,154849,164820,2022,Small,159834.5,9971.0,Engineering,Historical,39831,85227,84,PyTorch
TIE231BBNZPR,Data Analyst,MNC,Retail,Germany,Munich,Hybrid,Entry,0,62122,83189,2024,Large,72655.5,21067.0,Analytics,Historical,48433,131697,40,Computer Vision
IPACPH3BYUB8,Data Scientist,Research Lab,Healthcare,USA,Remote,Remote,Entry,0,63474,73771,2023,Small,68622.5,10297.0,Analytics,Historical,42906,139108,25,GCP
QPVBJQCSL0YE,Data Analyst,MNC,Education,Germany,Remote,Remote,Entry,0,64360,80555,2022,Small,72457.5,16195.0,Analytics,Historical,31930,124738,63,GCP
G13KKI4KYANJ,AI Researcher,Research Lab,Finance,UK,Remote,Remote,Senior,5,148302,161234,2026,Large,154768.0,12932.0,Analytics,Projected,69344,77388,55,R
X71YFNB5N1H8,Applied Scientist,Startup,Healthcare,India,Remote,Remote,Entry,0,55265,87910,2024,Medium,71587.5,32645.0,Analytics,Historical,23453,107965,26,NLP
N505KZUJMMKW,Applied Scientist,MNC,Education,India,Remote,Remote,Mid,2,104132,118468,2022,Large,111300.0,14336.0,Analytics,Historical,32285,155432,67,NLP
F7YOR814DUMD,Machine Learning Engineer,Startup,Healthcare,Canada,Toronto,Onsite,Mid,2,91377,125792,2021,Medium,108584.5,34415.0,Engineering,Historical,42282,78606,75,PyTorch
ASLJUAQE5T2G,Data Analyst,MNC,Finance,USA,Seattle,Hybrid,Entry,0,50595,65160,2026,Medium,57877.5,14565.0,Analytics,Projected,49563,88686,29,Scikit-learn
0CIL6A6ME4O3,Data Analyst,Research Lab,Finance,Canada,Remote,Remote,Entry,0,64880,78932,2024,Small,71906.0,14052.0,Analytics,Historical,72874,114911,71,R
PA9KEQI4N5F0,MLOps Engineer,Startup,Retail,Germany,Frankfurt,Onsite,Senior,5,147186,175526,2025,Medium,161356.0,28340.0,Engineering,Projected,61307,76942,79,Azure
M07ISA6BSGMW,Data Scientist,Research Lab,Retail,India,Pune,Hybrid,Senior,5,144347,157726,2024,Medium,151036.5,13379.0,Analytics,Historical,23453,107965,26,NLP
AK64YV3ARMKJ,Applied Scientist,Research Lab,Healthcare,Canada,Vancouver,Hybrid,Mid,2,93355,127243,2025,Large,110299.0,33888.0,Analytics,Projected,8294,99435,45,SQL
2WGNQAA8TQMT,MLOps Engineer,Startup,Finance,India,Pune,Onsite,Senior,5,140921,172250,2020,Large,156585.5,31329.0,Engineering,Historical,61572,141737,63,Python
KIB874UU5S1M,Machine Learning Engineer,Research Lab,Finance,India,Hyderabad,Hybrid,Senior,5,150364,172407,2026,Small,161385.5,22043.0,Engineering,Projected,78139,97930,65,AWS
7WSGL7ET0I43,AI Researcher,MNC,Education,Canada,Toronto,Onsite,Mid,2,103710,120962,2026,Large,112336.0,17252.0,Analytics,Projected,4000,164795,54,PyTorch
UPUZPK0VGDRI,Data Analyst,Startup,Retail,UK,Birmingham,Onsite,Entry,0,54705,74907,2020,Small,64806.0,20202.0,Analytics,Historical,76091,88490,70,NLP
1IU0CYY3XZOM,Data Analyst,Research Lab,Education,USA,Austin,Hybrid,Senior,5,148519,166786,2020,Medium,157652.5,18267.0,Analytics,Historical,78050,109581,81,Python
JYNQDK2O24J3,Machine Learning Engineer,Startup,Retail,Canada,Toronto,Onsite,Senior,5,140760,174276,2024,Medium,157518.0,33516.0,Engineering,Historical,72874,114911,71,R
H1MD84TKNOOU,Data Analyst,MNC,Retail,UK,Birmingham,Onsite,Mid,2,103069,109810,2025,Large,106439.5,6741.0,Analytics,Projected,15927,140333,83,AWS
UT0I7E7F7CVF,Machine Learning Engineer,MNC,Education,Australia,Remote,Remote,Mid,2,96426,118214,2020,Small,107320.0,21788.0,Engineering,Historical,70178,160724,49,Azure
JD0TEBQP4ENR,Data Analyst,Startup,Education,Germany,Remote,Remote,Senior,5,150835,178775,2025,Small,164805.0,27940.0,Analytics,Projected,61307,76942,79,Azure
LPU1K5Z6DXWC,AI Researcher,MNC,Retail,Canada,Montreal,Hybrid,Mid,2,90770,106000,2024,Small,98385.0,15230.0,Analytics,Historical,72874,114911,71,R
MOHJANKS8BXG,Applied Scientist,Research Lab,Finance,Canada,Toronto,Onsite,Entry,0,62386,83546,2024,Medium,72966.0,21160.0,Analytics,Historical,72874,114911,71,R
J65BJ1TCOXW9,Applied Scientist,Research Lab,Healthcare,Canada,Montreal,Onsite,Senior,5,152056,155352,2021,Small,153704.0,3296.0,Analytics,Historical,42282,78606,75,PyTorch
QHWH2LAM3UWM,Machine Learning Engineer,Research Lab,Tech,UK,Manchester,Hybrid,Entry,0,57807,89187,2022,Medium,73497.0,31380.0,Engineering,Historical,39831,85227,84,PyTorch
69MB3LL8KN9S,Data Scientist,Startup,Tech,Australia,Remote,Remote,Senior,5,147537,169890,2024,Small,158713.5,22353.0,Analytics,Historical,23885,143568,71,SQL
0UP7EGVQ3OBH,AI Researcher,Startup,Education,India,Pune,Onsite,Senior,5,142223,179783,2025,Medium,161003.0,37560.0,Analytics,Projected,24784,129592,26,PyTorch
KEVUDXDRQ5DF,Machine Learning Engineer,Research Lab,Retail,USA,New York,Hybrid,Entry,0,59039,70167,2021,Medium,64603.0,11128.0,Engineering,Historical,5322,116022,30,Python
3PVYVZRYCEJF,AI Researcher,Research Lab,Retail,India,Pune,Onsite,Mid,2,98896,108188,2023,Medium,103542.0,9292.0,Analytics,Historical,23361,132495,31,PyTorch
TPRHZSFKP7DH,Applied Scientist,Research Lab,Healthcare,USA,New York,Hybrid,Entry,0,54813,84899,2024,Large,69856.0,30086.0,Analytics,Historical,18847,103070,63,AWS
R2JTJPBYGAZC,Applied Scientist,MNC,Finance,Australia,Remote,Remote,Mid,2,102649,119068,2025,Medium,110858.5,16419.0,Analytics,Projected,61354,144132,79,GCP
6BH8HQJUMLGT,MLOps Engineer,Research Lab,Finance,Australia,Melbourne,Hybrid,Senior,5,147603,158062,2020,Medium,152832.5,10459.0,Engineering,Historical,70178,160724,49,Azure
RX16ACJUSOQU,MLOps Engineer,Research Lab,Healthcare,India,Chennai,Onsite,Senior,5,150758,169641,2026,Large,160199.5,18883.0,Engineering,Projected,78139,97930,65,AWS
9OZ9NGGB6MYI,MLOps Engineer,MNC,Healthcare,USA,Remote,Remote,Entry,0,57408,69790,2025,Small,63599.0,12382.0,Engineering,Projected,28264,157838,78,Computer Vision
